Review,DocID,title
Brene Brown has brought a lot of great perspective to all of her books. Rising strong was life changing for me and her other books are just as great.,146,ebook
If you only read one book in 2018; read this.,147,ebook
"at first her tone is a little abrasive... getting into it, her message is great. #worthit.",148,ebook
Every time we talk about it and the I it so I can see be the best first time since in my life,149,ebook
This is a great book with great messages at a time when both are greatly needed. The world needs us to be true to ourselves and do what is right.,150,ebook
Well written and thoughtful.,151,ebook
Brene<U+2019>s Example Of Trust Really Help Me Understand What Trust Really Means.,152,ebook
"Highly recommended! Great read after ""Gifts of Imperfection"", ""Daring Bravely"" and ""Rising Strong""! Read when ready...I take some time to process between these :)",153,ebook
Amazing author with deep research.,154,ebook
This book has many gems of wisdom. It is compact. In that I mean there is not a lot of extraneous rambling which I find refreshing. I won<U+2019>t say I learned a lot or discovered new ideas but I certainly was reminded of some important learnings which were voiced in contemporary yet poetic terms.,155,ebook
"In Braving the Wilderness, The author explores the topic of belonging and how to discover true belonging with yourself, as well as how to brave the wilderness and stay true to your journey and message instead of trying to fit in. Reading this book has been timely for me as I've gone on my own metaphorical journey into the wilderness with my business and life. I particularly found the idea that I belong to myself and that I can give permission slips to myself to be helpful, because its allowed me to look at my life and give myself the necessary breathing space I needed as I made some tough transitions. I highly recommend this book as a guide to help you brave your own wilderness and find true belonging.<U+00A0>",156,ebook
Thanks,157,ebook
"Be Yourself, it sounds cheesy, like something you hear in public school that is so abstract as to be worthless. It is not a phrase that is used much in the book if it all but it sums up the book well. Brene Brown surprises me in the amount of depth she can dig up on what it means to be yourself. One of the paradoxes she sets forth is that to achieve belonging you have to belong to yourself first and foremost. What does it mean to belong to yourself? It means sticking to your guns on knowing who you are and who you are not. It means knowing what you find important and true and what you find unworthy of your time and false.She talks about how we often trade belonging for fitting in. When we do this we don't have true connection because fitting in depends on changing who we are so others will like us. So while we often fear that if we voice disagreement with others and have an unpopular opinion we will face rejection this is not true. It is true not everyone will like you but it is not true that you can't find acceptance without changing who you are. We may find that once we know who we are and decide to stick to our values that we will find ourselves ""braving the wilderness"" that includes uncertainty and criticism. This book gave voice to the wilderness experience I have been having for the past few years. I love that she does such deep study yet makes the material understandable and engaging for the everyday person that is not a social scientist. I would recommend this to anyone high school age or older, maybe even late middle school age. Everyone could gain something from this book as it addresses things every human being deals with.",158,ebook
LOVE this book!,159,ebook
Please take the time to read this book. It is a wonderfully written book which focuses on how to be comfortable with yourself. I loved this  book and have purchased other books from Bren<U+00E9> Brown.,160,ebook
"My favorite of Brene's books so far, incorporating and expanding on much of her previous material.",161,ebook
"I am very thankful to be able to read this book, and it means so much to overcoming my weakness and embracing myself for I am.",162,ebook
"Simply put, you will see your life in a whole new way after you listen to this.",163,ebook
"I<U+2019>ve read Daring Greatly by Brown and thoroughly enjoyed it, so I was very excited for Braving the Wilderness. I was quite disappointed. It entire books can be summed up in the statement: Don<U+2019>t argue political extremes. Add in 100+ pages of fluff and a Maya Angelou quote that is repeated 50 times. I finished the entire book, because I truly believe in reading the entire piece before making any judgments, but I will be honest - this was a hard one to finish.",164,ebook
I enjoyed all the examples Bren<U+00E9> used. They made me uncomfortable because they feel real. I can't wait to read more of her work. I also enjoyed her TED Talk on vulnerability. Great stuff!,165,ebook
"Anything that comes out of Brene' Brown's mind is worth hearing.  Be it writings, lectures, Ted Talks, you name it.  Brene' Brown ""Gets It"" without question.  As a human-being who long suffered under the burden of shame, and as mental health counselor, I have benefitted greatly from, and have become a committed advocate of her work. Brava to Brene' Brown.",166,ebook
"Liked the book! As women gain confidence in the business world mostly dominated by men, this book offers positive suggestions in braving thisChallenge!",167,ebook
Going through a difficult relationship this book was recommended.I am grateful to have experienced reading it and being set free from guilt and shame.,168,ebook
Life changing,169,ebook
Loved these simple but profound truths. Very relative for today and our current status of society. Love Brene and her work.,170,ebook
Fantastic book. Totally worth a buy - I even took a highlighting crayon to so much of it for quick reference.,171,ebook
Wonderfully written!,172,ebook
Have not read it but lover her and her books,173,ebook
Braving the Wilderness: The Quest for True...,174,ebook
Great book!  I ordered this one for a friend!,175,ebook
An affirmation that life can be challenging and rewarding. A reminder to be true to yourself while taking the time to seek understanding of those with home you may not agree. A call to seek community and joy. An inspiration to live bravely in this life that may at times seem as daunting as a walk in the wild.,176,ebook
"This is a book to make you think, but written for anyone to understand.  Full information to make you go forward with confidence and hope.",177,ebook
Great book,178,ebook
This book certainly makes a person think how they live their life.  The research of Brene<U+2019> Brown is intriguing.,179,ebook
Brutally honest discussion about much of the pain existing in our world.,180,ebook
This was good but not the best of her books.,181,ebook
"If you<U+2019>re a white suburban mom just getting into self help, this is perfect. With someone dealing with MDD, ADHD, anxiety, and PTSD this book gave me like 2 skills I can use while the remaining pages talked about the author<U+2019>s privledged life experiences in an attempt to relate to the reader. While I appreciate the attempt, I would also like a more comparable experience to feeling out of place than when she met Oprah, maybe try a more relatable touch that isn<U+2019>t something most of us can<U+2019>t experience. Overall, I felt that this book was inaccurate in representing the Average Person with a Mental Illness and their struggles with how someone with four other businesses would spend writing a book. Effort was nice, but most self help books written by successful white women do marginally better than others. Not well written, scattered stories and thoughts to try and fit the subject, and experiences that made me feel unaccomplished in my struggles. I<U+2019>m looking for actual in addition to my therapy and medication in self help nonfiction, not how you overcame feeling alone meeting your favorite, and incredibly famous, poet that only a small percentage get to experience. 1/5",182,ebook
"<U+201C>True belonging doesn<U+2019>t require us to change who we are; it requires us to be who we are.<U+201D> The synopsis written on the back of the book is all you need to know, don<U+2019>t bother reading the entire thing. This is the first (and last) Brene Brown book I<U+2019>ve read, and I found it extremely shallow. Amazon classifies it as a spirituality book, which is a far stretch. More of a self help book with no enlightening features. Not sure what all the hype is about.",183,ebook
Brene's work touches my heart! Thank you for sharing your gifts with the world!,184,ebook
I love this book. I listen on audio during my work commute. Brene' never ceases to amaze me with her wisdom from hard worked research. I've listen to the book several times already because I always glean something new from her insight. My perspective on life is very different after reading her work. Highly recommend taking advantage of what she has to teach!!,185,ebook
When your daughter tells you to buy her 'anything by Brene Brown' you know it must be good.,186,ebook
Thank you!,187,ebook
Great audio,188,ebook
I struggled with another book by Brene' Brown but have really enjoyed this book thus far.  I am listening to audiobook and find her voice and tone very listenable.,189,ebook
"If not familiar with Brene Brown, this book can be life changing. She shares perspectives and practices that help connect you to others while enlarging your soul.If you are familiar with Ms Brown<U+2019>s works, this book has similar content to previous books but with a more evolved perspective. I think definitely worth reading.",190,ebook
We are studying this book in my Small Group and I'm just not connecting with it.  Too many buzzwords and psycho babble for my taste.  I'm not sure if I'm too arrogant or too stupid to get anything from this.  Not my favorite.,191,ebook
"As a 60 year old woman of strong mind and body but still struggling with ""getting out there"" and trying not to feel invisible in a room full of people, I found this book to be useless.  I have watched some of Ms. Brown's TED talks and found them inspirational, so I bought this book.  It seems to be all about her, her views, her heroes...etc.  And really, I get that she struggled as a child (most people did) and found success, but most of us will not find our calling and become a celebrated friend of Oprah.  Many of us have had that one great friend or spouse and have lost them, leaving us in the wilderness.  Many don't and never will have a loving, supportive significant other and great kids.  Even finding a true good friend is so hard these days.  So how to be alone?  How to brave the wilderness?  I don't think so.  No help, comfort or good advice here, just her broad view on how to deal with a world getting harder and harder to live in happily.",192,ebook
Another wonderful book to inspire in the quest for wholeness and truth,193,ebook
"Fantastic read. Useful, real world tips on standing alone.",194,ebook
purchased this after reading the glowing reviews only to find i disagree! The author sounds like she is whining the entire backstory. I was looking for a book that helps me fit in; but my experiences did not line up with what the author was saying. very disappointed with this book,195,ebook
One of the best books ever written on shame and authenticity!  Changed my life in a couple of ways!,196,ebook
"Wonderfully motivating, Brene<U+2019>s latest book reassured me at a time in my life when I feel that there is little room for being different and an aging member of society whose contributions are a thing of the past!",197,ebook
Brown continues to teach wisdom to any participant of the 21st century.  The book lays out true homework for those who wish to kick their life into high gear and leave the banality of living in the rut.  Just hope she can top this one with more inspiration and more human insight with what ever she is presently working on for her next release.,198,ebook
This book is much needed these days of social media addicting.  Belonging means real face to face interactions. Be courageous and be yourself!,199,ebook
Requested gift,200,ebook
"I loved this book. It was so timely for me, and helped me put so many things I already knew in my heart into words. I<U+2019>ve read Ms. Browns books before and liked them, but this is by far the best.",201,ebook
"What Brene explores in this book is refreshing, liberating, and daunting. I love how she advocates for us to have the courage to stand in that place where we are true to ourselves.  I concur with the need to embrace and live from our wild hearts.I am so thankful for this book.",202,ebook
"Nobody understands vulnerability like Bren<U+00E9> Brown. I loved this book, have listened to it four times and I still find nuggets of wisdom. And I love Bren<U+00E9>'s down to earth, tell it like it is, colourful Self. Very refreshing indeed! A must read!",203,ebook
"Absolutely incredible. Brene Brown once again shows a knack for finding the universal and fundamental aspects of human existence that we, as a society, try to ignore. By baring her own fears, struggles, and insecurities, in this book, Brene Brown gently coaxes us out of the fortresses that we have built around our hearts, showing us that the walls we have built to protect ourselves from pain also prevent us from experiencing joy and connection. Anger and contempt and isolation and clinging to what is familiar does not truly assuage our deep sense of loneliness.I have no doubt that if everyone were to read this book, the world would become a better place.",204,ebook
"Amazing insights, funny and deep.  Read it all in one sitting.",205,ebook
"If you want to know you are not alone in this journey of life, this is a book for you. Dr. Brown is her usual eloquent self yet at the same time her voice is the most vulnerable of all of her books. This book should be required readin for every human being!",206,ebook
"Wonderfully written.  Not a typical romance, but instead a journey.",207,ebook
"A lot of fluff , the core message could be read in just 25% of all those pages. Her prime is in other previous work",208,ebook
"I loved the Gifts of Imperfection, and I even heard Brene speak about Braving the Wilderness the night I got it. The speech was great and made waaaay more sense than the book. I am halfway through and have no motivation to finish it. It<U+2019>s terrible. It just gets worse and worse because there<U+2019>s no point, no depth, no big idea. You could fit the general idea of this book on a couple of Post-It notes. Read all the other one-star reviews for an accurate overview. Don<U+2019>t waste your time with this book.",209,ebook
Amazing! Bren<U+00E9><U+2019>s books are always life-changing! I will meet her in person one day because I will focus on it with my piece of universal energy <U+0001F49C>,210,ebook
Another great book from Brene Brown. Very applicable to our political and social climate today and great reminders for how to live our best lives,211,ebook
"Great book for anyone trying to carve their own path in these difficult times. If you<U+2019>re feeling a disconnect w/friends, loved ones or even strangers this is the book for you.",212,ebook
"I'm a fan of Brown's work (and TED talk), but this was just okay. I don't think she had enough pulled together/thought through for a full release, so it feels not as complete. As if rushed for a deadline.I like the ideas of being brave with one's conviction, and willing to put yourself out there, even if you're alone to stand up for what you believe, but this still felt very *white* and from a protected, ""majority"" space.Two pieces that frustrated me.A) At one point, Brown tells the story of a pastor that speaks up for LGBTQ rights. This story is to help illustrate how one, even in the face of the (potentially homophobic Christian) community they serve, they are will to stand up in support of others. This was described as Bravery, which it is for those who are in a community that encourages you to stay quiet in your majority comfort.What would have *also* been nice is to pair stories of people coming from majority/dominant culture along with those who have had to break out into the wilderness much much earlier, out of necessity, because they are NOT the majority. Because they are queer, or disabled, are not white, etc. The narrative around bravery is ""different"" when it feels less like a choice, but it's no less Brave. The focusing on the straight pastor supporting LGBTQ rights, but not including a story of an actual LGBTQ person alongside it felt more...performative for the sake of the narrative. (Not that the pastor is performative. Just how her story is being used here.)At one point, those Braving the Wilderness are likened to being at an outdoor dance party, like, ""I want to go to There""- the place where people are free, dancing and Brave, but without also giving time to those that are out there dancing because For Real, they have Zero choice, and had not been given the option to go Inside. So, some are out in the Wilderness making the best of what that means, and yes, sometimes that means dancing. Some might be out in the wilderness and are sad, or lonely, or are just doing their laundry, but they're still in the Wilderness, because they are living their Non-Majority lives. It felt like for Majority people, like say, straight people, white people, abled people, they can Choose the Wilderness, and then have the cool option of touristing to the Wilderness Dance Party, but then still not really fathom the chasm that exists between those that can Choose to be there, or even Choose to go back Inside, like when it gets cold or really really hard, and those that still have to be outside no matter what.B) The second point that really frustrated me was the call for civility in these discussions as we Brave the Wilderness. This part felt really really White Lady Liberal Feminism. Like, ""If only you told me that criticism about my behavior in a nicer tone, or if you did it in a compliment sandwich, I would more likely listen to you tell me about that racist thing I just did.""I think calling for people to be civil is fine. Let's be nice to each other, sure. BUT, it's problematic if it's being pushed and also it's not discussed how calls for civility are often weaponized by white people, especially White Women, as a way to control the conversation (and STILL end up oppressing others.) I feel like white people especially, and I'm a white woman, need to walk into those ""Let's be civil"" conversations with a full understanding of how we can abuse those specific calls to action for our own favor- to protect us, make us less uncomfortable, and put the burden on others to have to adjust to what we think is Real Civil Discourse. I found Brown's call for civility without cautioning about how that argument often abuses people of color to be troubling.So, for me, as a queer disabled person, I found this book is probably ""nicer"" and more inspiring if you're coming from the Majority space. Where it can feel novel/scary to stand up for someone who is different than you.If you're coming from a not-majority space though, it may not feel as connected as you may wish it to be.My last point that frustrated me is that I wish Brown showed more data. Often she writes, ""The data showed us that people feel like X,"" but never lists more concrete data. it's very general about big points, and it normally made me wish for something slightly heavier on the science part of social science.I listened to the audio version, and thought Brown did a fine job on the narration. I like her voice, so it was nice to listen to.",213,ebook
This author should take her own advice as far as being willing to listen to other perspectives. When she is challenged on social media (with regards to political perspectives or other views) she often shuts people out entirely.  The author brags about killing doves (a bird that literally symbolizes peace) yet asks others to extend compassion to others.The book was all over the place and the reader is constantly reminded of the author's credentials and previous writing accomplishments. I enjoyed Daring Greatly immensely but this book was phoned in. It seems she had a deadline to meet and threw something together.,214,ebook
"Listening to this on Audible.I suggest you read this book to gain an understanding of how to fix our (United States) relational, communication & ""you're either with me or against me"" problems.What I really appreciate about the content is that it is based on objective team research with YEARS of data to support the conclusions presented. When more personal subjective perspectives are presented you sense the author is honest and authentic due to a personal story included to illustrate her point.If you are anticipating a holiday family fall-out this year due to differing political or religious views...or if FOX ""news"" is better than any other of the million ""news"" networks... or if you are a part of a religious congregation or denomination that struggles to relate, buy this for yourself. (NOTE: She even explains why the ""agree to disagree"" position is a poor choice.)Read (or listen) to it...twice. It will honestly help you to just shut-up when conversation around you dives straight into the abyss. Why? Because this books creates an understanding of why people act out toward those whom they disagree. I feel that if we can understand why, we may be less reactionary..... and be able to listen.",215,ebook
Very insightful. Truly valuable work that I am already applying in my daily life. Thank you Brene.,216,ebook
"A thought provoking, life changing experience.  I love books on CD as Brene shares my commute back and forth to work with me.  This writing has changed my life is so many positive ways.  Brave the Wilderness!!",217,ebook
Will definitely be checking out more of this authors work.  Great book for leaders everywhere and in any field.  5 stars,218,ebook
Amazing. Even better in her voice. Audiobook all the way!,219,ebook
Her best book yet and I loved the others too!,220,ebook
She makes me cry. She's the best. This is the best. Get it. Especially if you work in the field.,221,ebook
"Braving The WildernessThe Quest for True Belonging and the Courage to Stand Alone  By Brene BrownReviewed by Jay GilbertsonTo be honest, the title threw me, the second one more effectively describes what this book is really about. Author Brown is no stranger to self-help books and happens to be good friends with the queen of self-help, Oprah, and a regular guest on her show. The book<U+2019>s main thrust is of our need to belong, how it was lost and ways to find it again. Given the increasing numbers of Americans suffering from loneliness, this topic is extremely important for all of us to look at more closely. Brown is a qualitative grounded theory researcher. It<U+2019>s a pretty vague job description and allows her to mush together many different forms of research and gear it to her own goal. In this particular book, her focus was on <U+201C><U+2026>trying to understand what we call the main concern of study participants. When it comes to belonging<U+2026>What are people trying to achieve? What are they worried about? They want to be a part of something<U+2014>to experience real connection with others<U+2014>but not at the cost of their authenticity, freedom, or power.<U+201D> One of the main issues so many she interviewed expressed was that of being <U+2018>spiritually disconnected,<U+2019> a diminishing sense of shared humanity. What seems to bind us together now is shared fear and disdain, not common humanity, shared trust, respect or love. Emerging from their responses, four elements of what Brown describes as <U+2018>true belonging.<U+2019>1. People Are Hard to Hate Close Up. Move In.2. Speak Truth to BS. Be Civil.3. Hold Hands. With Strangers.4. Strong Back. Soft Front. Wild Heart.Early on I was a little concerned as to exactly what was intended by spirituality. In no way is this meant as anything remotely related to any particular religion. Brown is careful to define it as recognizing and celebrating that we are all inextricably connected to each other by a power greater than all of us, and our connection to that power and to one another is grounded in love and compassion, a cornerstone of some, but not all religions.Once it became clear that this was a universal all-encompassing concept that we all, as humans, crave<U+2014>to belong<U+2014>it was simply a matter of defining how we became so separated from one another.<U+201C>In the case of the United States, our three greatest fault lines<U+2014>cracks that have grown and deepened due to willful neglect and a collective lack of courage<U+2014>are race, gender, and class.<U+201D>The <U+2018>cracks<U+2019> that have driven a wedge into the basic reason we are experiencing such a major shift away from belonging is something we are all very familiar with. From Black Lives Matter to all the bathroom issues to the One-Percenters, we are overwhelmed with messages and constant reminders of our vast differences.The majority of the book focuses on an expansion of the four elements mentioned earlier and is well worth exploring. However, it could have been edited into a much shorter read as several of the antidotes loll into lecture-mode and had me skimming. The bottom line is something we all know to be true and the main reason there is a collective, soul-deep desire to belong.<U+201C>We are wired for connection. But the key is that, in any given moment of it, it has to be real.<U+201D>As in person, not online. Imagine that.<U+2022> Hang-up and hang-out<U+2022> Re-join offline living<U+2022> Show up, in person",222,ebook
Wow! Powerful book! I'm so inspired!!!,223,ebook
I've read every book of hers and loved it. This one said nothing to me. Rather disappointed :(,224,ebook
Love it. This book really hits home right now with everything going on in our country. Highly recommend!,225,ebook
"i have purchased everyone of her books and just loved them.this one seems to wane towards the end and the author is having a hard timegetting the meat out.  she relies on information from her old books, which are fantastic,but i don't want to read them again.  i think she misses the mark with this book.",226,ebook
"Very relevant, thought provoking and rooted in research as always with Brene's work.",227,ebook
Brene does it again! What a beautiful book on how challenging the spiritual growth path is and how we can continue to connect. A must read for anyone that wants to live an authentic life and preserve your relationships with everyone around you!,228,ebook
Brene Brown does not dissappoint in this great read about belonging!  Don't miss this inspiring thoughtful book that makes you want to brave the wilderness,229,ebook
Brene' Brown is the best!,230,ebook
Brene is awesome. This is good stuff here. Will make you a better person.,231,ebook
Love this and cannot get enough if Brene Brown.,232,ebook
"LOVE this book! On so many levels. She had me from the first chapter detailing her experiences with the Bear Cadettes. I have never heard articulated feelings I have felt my whole life. The quote from Maya Angelou completely resonated for me after Brene broke it down...belonging everywhere and nowhere has summed up my 50+ years on tjis earth. But I am so empowered knowing that there are others like me and instead of feeling like a misfit, I feel honored to be in their company. I have braved the wilderness my whole life, and I will continue to stand, speak and write my truth without apology. I feel emboldened to let myself shine as brightly as my Creator intended after reading this book. Brene, thank you from the bottom of my heart. If I ever get the pleasure of meeting you I think I would be in awe. I respect your work and your much needed voice! I believe everyone should read this latest book from Brene Brown.",233,ebook
Really great read.,234,ebook
"Brene<U+2019> Brown did not disappoint. I wanted to wait for the paperback version, but having read all of her books and knowing how spot on she is, well, there was no way I could wait. I<U+2019>m only on chapter 2 and I already have that wonderful sense of <U+201C>she gets me.<U+201D>",235,ebook
This book rings true at a spiritual level.,236,ebook
"I wasn't sure what to expect when this book was shared with me, but it's one of those non-fiction books that attempts to teach by example. Of all its elements, I felt the most important was the importance of respect--for oneself as well as for all others.It was easy to read, with no a hint of superiority (listen to me: I know what's best). Instead, the author connected as a real person. In most cases, I felt like we were in a conversation on a comfortable couch.Tacking divisiveness in today's polarized world took bravery and showed me how to communicate more effectively with people with whom I might disagree.It's worth your time.",237,ebook
Excellent! Everyone should read this. So inspiring.,238,ebook
Brene' is awesome and I have loved and read all of her books. She is so down-to-earth and real. Her work has been life-changing for me.,239,ebook
"F I N A L L Y. After nearly a year of processing, observing, and praying, Bren<U+00E9> Brown has once again given me the words I haven<U+2019>t been able to say. The message of this book is so, so important. We are scared, hurting, and polarized as a people. The strong emotional current of the <U+201C>if you<U+2019>re not with me, you<U+2019>re my enemy<U+201D> rally cry is only carrying us farther away from one another. My heart longs for another way. These words give me hope that it<U+2019>s possible.",240,ebook
What a great read! Couldn<U+2019>t put it down.,241,ebook
Absolutely a must read. Every one of her books opened my heart a little bit more to understanding courage and vulnerability. Grateful for what she teaches.,242,ebook
What an amazing BOOK - Every person in this planet should read it!,243,ebook
Bren<U+00E9> Brown is brilliant! Every audiobook I've listened to written by her has been invaluable to me. I have found her work to be both relatable and relevant. I recommend this and all of the work of DR. Brown to everyone. She is so on point.,244,ebook
"So timely. So important. Thanks, Brene, for being so brave.",245,ebook
"Brene writes as she speaks, which to me is down to earth, thoughtful, and enlighting.",246,ebook
Perfect for what ails us all today!  Share it with your friends and family...read it in book club and we all liked it,247,ebook
This book is for anyone who thinks deeply about his/her strengths and desires to know/feel more!!  Thank you for this inspiration!,248,ebook
"This is the first of her books that I have read.  Perceiving vulnerability as courageous, recognizing our hunt for not belonging, not being accepted, practicing generosity and civility are not new concepts, but  I love the way she connects  them to authenticity and a wild heart!. A heartwarming read, offering a glimmer of hope for our world.",249,ebook
Love Brene and her books!,250,ebook
"I'm not sure how I ended up with this book. While I'm pretty sure I bought it, I don't know why.  I was more under the impression of it being about a literal wilderness, and perhaps being alone in said wilderness.Regardless, at first it was oddly fascinating, like a car crash.  Couldn't look away... but then it started getting circular.  In the author's defense, there are a few nuggets worth reading in this book, but not much more.I ended up not being able to finish this book.",251,ebook
"I can't be more disappointed with a purchase. Bought this book expecting a largely spiritual and hopefully enlightening read. Instead, got an earful of politics that I was completely NOT prepared for.I'm a huge fan of Brene. Not of politics. I'm not even American and I couldn't care less about what's going on over there! The advertising for this book is hugely misleading and I would ask for a refund if I could. Thankfully I bought this off a free credit on Audible. I deliberated giving Brene another shot with another of her books, but I couldn't bring myself to purchase a second one, and I probably won't do so again. I am a creative person and this audiobook was supposed to help me get in the zone while working on an art project. But it achieved the complete opposite and brought me entirely OUT of the zone. At Chapter 3, I sat for a good twenty minutes or so, listening to Brene's political ranting and preaching, and realised I hadn't taken in a word. It was such a painful experience that I didn't even want to give the rest of the chapters a chance.Brene is an amazing, inspiring person, but not so much this book of hers. If you have zero interest in politics (and most certainly not American politics!), maybe do yourself a favour and stay away.",252,ebook
"I didn't find too many new concepts here, which I haven't already picked up from joining a liberal and welcoming religious congregation. I think Dr. Brown is preaching to the choir. People who are open-minded and flexible (or want to be) will certainly read this book.  However, I think the real trick is to reach those who are close-minded, inflexible, judgmental, etc.  Will they even consider reading this book? Those are the people who should read this book, not those of us who already have beliefs in equality, justice, diversity, etc.",253,ebook
I love everything about this book.  Has really helped me manage this crazy political environment.,254,ebook
"What a powerful, true and kind book about how to be authentic. I great read.  Now I just need to actually be brave!",255,ebook
"I only met Brene on Ted talks. This book was a perfect follow up to Dan Rather's What Unites Us. Both call us to raise the bar on civility, humanity and using our brains and souls for better lives. Both should become required reading before you pass go and collect your first paycheck.Both call us on our soul sickness. Both have life altering suggestions for healing.",256,ebook
"I highlighted roughly 50% of this book - so many great, helpful insights on how to grow, mature, understand, communicate, and generally live a better, fuller, more authentic and genuine life!  Highly recommend.",257,ebook
"Braving the Wilderness is an engaging, passionate, and well structured book that took me by surprise. I didn't know anything about this book or the author when I grabbed this.The expression Braving the Wilderness immediately transported me to the middle of an inhospitable isolated place where we have to learn to survive on our own surrounded by dangerous beasts. In a way, this is a  metaphor for what braving the wilderness really is, it is just that is not Alaska or the Amazon but our modern day society, and our social and political environment, that we have to face and survive.The book departs from Maya Angelou's statement that we are only free when realize we belong to no place but to every place, to no place at all, and that the price we pay is high but the reward amazing. This is indeed the core around which Brown's discourse revolves. Braving the Wilderness is a book about connecting in healthy meaningful ways and belonging without trying too hard or expecting others to let us feel that we belong, to belong without belonging anywhere and everywhere, to belong to ourselves more and foremost.According to Brown, we all want to belong and connect, but doing so forgetting who we truly are, hiding who we are, faking who we are not, and not holding our ground or boundaries is not true belonging.  True belonging it is not based on somebody's else accepting us as much as accepting ourselves and showing who we are, what we believe, and what we think even when we are surrounded by people or situations that are hostile to us and our survival instinct pushes us to conform, shut up or fake it up. Braving the wilderness demands from us to speak our minds, disclose what we believe, do not obscure what it really matters to us, and how we see or feel anything, no matter the consequences.In Braving the Wilderness, Brown discusses spirituality, loneliness, aloneness, solitude, conflict, true belonging, stereotyping, compassion, connection, empathy, fear, hatred, alienation, pain, anger, BS, civility, boundaries, the difference between what we are and what we believe, and between fitting and belonging. And the good thing is that she does it with a lot of soul and in a very clear, understandable engaging way.I enjoyed her comments on stereotyping and crap talk, and on bringing civility back into fashion. However, one of the things that resonated the most with me was the  BRAVING system, or seven rules to trust people, ourselves, and be trusted: 1/ Boundaries. 2/ Reliability.  3/ Accountability. 4/ Vault; to be like a vault, a sort of my lips are sealed. 5/ Integrity. 6/ Non Judgement. 7/ Generosity;  assume that everybody's words and intentions meant to be good even if they turned out otherwise.I also liked Brown's quest to be clear about what she means by what she says and, therefore, about defining precisely the words she uses in the book. The main definitions are for: >  Spirituality = in a nutshell, we are all interconnected. > Wilderness = in a nutshell, know who you are and dare to own it. > Braving = in a nutshell, be brave to say what you believe and stand for. > True Belonging = in a nutshell, let your inner light shine and go out even when when others don't really like it. > Civility = in a nutshell, treat others the way you want to be treated even when you strongly disagree with them.THE DOWNSIDES1/ Extroversion biasThe quest to belong is common to all humans, no matter our culture, nationality, ideology and religion, but the way people connect are not the same. Brown has a strong extroversion bias, and she projects her extroversion as an equivalent of connection. Any introvert reading the book will find that there are too many groups, too many get-together, and some large gatherings that are not ''natural' ways of connecting to us. Most introverts I know would avoid large gatherings at all, and I don't mean concerts in big arenas or football matches, but large family gatherings, and yet, they have meaningful connections with other human beings and empathy with humanity in general. Of course, when we attend a wedding or funeral, or march in the streets to express our views on social or political issues we are sharing important things with strangers, we are part of something larger than ourselves, but to introverts that is not real connection. I would like that some writers thought about introverts who are functional human beings but don't relate to other people as extroverts do. I am not saying that Brown doesn't get that, I am saying that the book doesn't reflect that.2/ Braving the wilderness is not enough.We can brave the wilderness, but for society to be better, to step up, to change as a hole, more is needed. I don't deny the power of one or a few to transform society, but a large shift is needed to do that, and that involves more that a good heart, belonging to ourselves, or loving our neighbour. The  power of education, social justice, eradication of poverty and equal opportunities are immense to eradicate ignorance, fear, hatred and swallowing the news as they were holy books, so people aren't manipulated, and hatred and antagonism don't spread so easily and virulently.3/ Data per se is not serious research.I understand that this is a book addressed to the general public, and Brown couldn't mention her research's methodology and findings in detail. However, the book sounded as if she was reducing research to data. Data alone is easily manipulable and data is not a poll in which x percent of a group says yes, no, or this is what I think about this issue. Brown is an academic and knows that perfectly well. However, at times, it sounded as if the data was just  the result of a poll taken among the people taken part in her research As I did read this book in audible format, there might be some explanations or footnotes in the hard-copy; if that is the case, my apologies in advance.4/ It might age soon.Although I agree with what she says about the current political environment in the US, I would have rather focused on other examples, which are equally valid, but won't age the book. On the other hand, she is braving the wilderness and speaking her truth, so bravo.5/ The first chapter.The start of the book got me worried. It is a sort of memoir in which Brown links her personal experiences to the core of the book, but until that becomes clear, it felt as another motivational self-centred guru wanting to talk about her without stop and dropping Oprah's name to major impact.THE AUDIBLE EDITIONBraving the Wilderness is spoken in a straightforward way, no euphemisms at all, very well structured and presented, so it is easy to follow even on audible format. Something that I don't take for granted. Brown is a wonderful speaker and reads her own book as if she was talking to you, not following something that has already been written. She has a mix of passion and softness, a great voice, tone and inflections, and a very good reading pace, so the result is an engaging discourse, which makes listening to this book a truly enjoyable experience.This is one of those audiobooks that one wants to listen to more than once, or even purchase the hard-copy or  Kindle<U+00A0>Braving the Wilderness: The quest for true belonging and the courage to stand alone<U+00A0>to re-read it.",258,ebook
"Brene Brown is my absolute favorite!! She knocked it out of the park, once again. I listened to this book through Audible and have recommended it to many loved ones!!",259,ebook
great tool of information in this book,260,ebook
"Lots of deep insights that resonated with me, and I will take with me moving forward. I just wanted some more specific ideas on integrating the book's powerful themes into daily life. Overall, very powerful findings, and Dr. Brown's tenacity shines and grabs the reader throughout.",261,ebook
"Can relate to many of the stories in this book...especially the drill team experience. Took lots of notes...this book just may be a road map toward greater ""true"" connection and the formula for being brave. This is a book I will keep and read again!",262,ebook
Very good book. It talks about a lot or different areas we can all do to improve not only our life but the would around us as well. READ IT.,263,ebook
"Wanted to like it, but just didn<U+2019>t.  Loved the first two chapters and then could not muster enthusiasm.  Like many who have reviewed this, I think Brene Brown is a gifted speaker and her earlier books were important.",264,ebook
"Brene Brown's work has touched my heart and transformed how I look at the world, as well as how I interact with my family and friends.",265,ebook
