Review,DocID,title
This was supposed to be an unmarked box and was not. I am very upset because this was supposed to be my daughters Christmas gift and she saw it!,217,barbie
Great product is as describe and fast shippinh,218,barbie
I purchased this a year ago for Christmas and my Daughter still loves and plays with this Doll house almost every day. The product is pretty durable despite my two year old son<U+2019>s handy work! Great Purchase.,219,barbie
Gave this as a birthday gift and the birthday girl is obsessed!  Lots of fun and hours and hours of playtime.,220,barbie
Excellent toy. Thanks. Great service.,221,barbie
Perfect Christmas present I know my daughter will have a blast,222,barbie
Wonderful!!! The house os bigger than I thought and my daugther loved the size is the same of her.,223,barbie
"This is a Christmas present so it's not fully assembled yet. However, I had to take it out of the box because even though I ordered the brown bow, no branded...it still says on the box exactly what is in the box, along with with Barbie logo. So, if your child can read or knows the logo, hide the box!!!  Dollhouse is plastic, so not sure how long it will last...but it will all be worth the happiness on Christmas.",224,barbie
"Missing parts, unable to assemble for my daughter on Christmas",225,barbie
"I am extremely upset. After literally saving and saving for several months to FINALLY and BARELY be able to afford this dream house for my daughter (after she begged for it last year, but I just couldn't afford to buy it for her and I was heartbroken), within just HOURS of submitting this order, the price dropped! I could've bought it a while back if it were the new price. I understand irony for sure, but I feel this was deceitful. Wish I could get a credit for the difference since it was very well within 24 hours.",226,barbie
"I haven<U+2019>t even opened the box yet, but it was supposed to be a brown box with no indication of what<U+2019>s inside. Well it says Barbie right on the box! My daughter is 5 and can<U+2019>t read very many words, but she knows the Barbie symbol. <U+0001F644> A little disappointed in the description.",227,barbie
"I'd rate in 0 stars, if I could.  Santa brought this to us.  We greatly appreciate his nice thought, but unfortunately this is overpriced junk.  Save your money.  Either make something out of wood or boxes or buy a vintage house off of ebay or at a garage sale.  After a week, the elevator broke so now the elevator has to be lifted up and down by hand while squeezing the buttons; if I had a receipt I would have been calling with complaints and asking for replacements.  About a month ago the garage door and elevator broke completely off; I just not got it figured out how to fix them.  However, the elevator is broke like it was days after Santa gave it to us, and the garage door is difficult to open and close.  I have thought about calling Barbie and complaining, but I'd doubt it would do any good because people will just keep buying their overpriced house.",228,barbie
My daughters eyes lit up when this was set up so worth it.,229,barbie
I got this for Christmas a few years ago but it is a blast! There is so many accessories and things to do with this dream house the fun never ends! The elavator and garage at rall cool.,230,barbie
"I got this for my daughter's 5th Birthday. It was super easy to put together (manual is in color) the box was all brown with just Barbie written small in one of the corners, but it was perfect! She's been nonstop playing with it!",231,barbie
"I haven<U+2019>t opened it. It<U+2019>s a Christmas present for my granddaughter. It arrived with the box all smooshed on one side, not precisely the beautiful package I wanted for her.",232,barbie
"Great. This was supposed to be a Christmas present in a <U+201C>no branded, brown box<U+201D> had the stupid Barbie logo on it and said Barbie dreamhouse on the outside of it too. My child has now seen the box, which had he barbie logo on it. You guys literally just ruined my Christmas present for her.",233,barbie
My daughter loves the dream house. However the item came with a defect because the elevator is non functional. Huge disappointment for my daughter if we have to dismantle the house to return it. It was her birthday present and she was super excited to receive it.,234,barbie
Good house,235,barbie
My goddaughter is in love!,236,barbie
"Box arrived, product is perfectly fine. I ordered the brown box not branded so my little one wouldn't see. And the barbie branded box showed up. Be careful when ordering with kids in the house.",237,barbie
Thanks,238,barbie
"Although this has nothing to do with the actual product, I ordered this for my daughter as a surprise.  Chose the option of being delivered in a brown box thinking that my daughter wouldn<U+2019>t see it- although no picture on it- said large on the side <U+201C>Barbie Dream House.<U+201D>  She saw it- surprise ruined.  <U+0001F61E>",239,barbie
It<U+2019>s a hit with our 4 year old! The imaginary play is endless!,240,barbie
"My 3 year old granddaughter loved this gift for her birthday! Gave her a couple Barbie dolls too, but she played with her Daniel Tiger figurines and Mickey Mouse figurines in it at first.  She loved the elevator - called it a roller coaster, going up and down over and over. LOL. Her mom put in her cell phone in the TV slot and put a movie on. So cute! I think she'll get lots of use out of it.",241,barbie
"It<U+2019>s huge and my daughter loves it, but made poorly! The elavator sticks and the garage door falls off all the time and is extremely hard to get it to easily move up and down.For the money, it should be made better.",242,barbie
My granddaughter loved it,243,barbie
Buy and assemble early.  Our house had broken pieces but we waited until the night before to assemble so had no time to return.  We glued them together and went on.  Cute house and she loves is.,244,barbie
"Eventhough it came in a plain box, all pieces arrived, it was simple to put together, very happy",245,barbie
"Kids LOVE this. Very well engineered and easy for me to assemble. No tools - snaps together.  The ability to put our Iphone 5 (Iphone 6 is too large) into the flat panel TV is a total riot.  Only complaint is having only one electronic vanity with 4 interchangeable tops (bathroom sink, stove, aquarium, fan) and my 2 kids fight over it. I<U+2019>ve emailed Mattel asking if I can purchase an additinal electronic vanity.",246,barbie
my daughter love it,247,barbie
Nice! Everything we hoped for!,248,barbie
<U+0001F44D>,249,barbie
Grand daughter loved it.,250,barbie
Got the package for my daughters 4th birthday everything seemed fine with he package and everything so i didn't think anything was wrong so my wife wrapped the gift for my daughter. When the time came she opened it and wanted to put it together. thinking nothing was wrong with the product i started to put it together and that is where i noticed that the product was damaged and parts were broken. when i told my daughter that it was broken she was heartbroken and crying so i did the best i could in putting it together so she could at least play with the item.it really hearts a father when a gift you give your child is damaged and they can't get the full enjoyment out of the product.very unsatisfied with the product and the seller,251,barbie
This is the first time I've ordered something from Amazon and been unhappy! We spent $180 on this for my daughters 6th birthday and when we opened it several parts were broken and it couldn't be put together! My daughter was heartbroken!,252,barbie
Good,253,barbie
My granddaughter was thrilled at her new Barbie dream house.  She loves it.,254,barbie
It<U+2019>s such a great dollhouse! There are so many touches. I recommend buying a Barbie car and a couple of dolls. We bought the Jeep and it fits in the garage.,255,barbie
my granddaughter loves it,256,barbie
"Still in good condition after much use, great gift",257,barbie
My granddaughter fell in love with the dream house.  She has played with it for hours.,258,barbie
"No missing parts, easy to assemble,  step by step directions. .",259,barbie
"Kind of cheap plastic, but my grandchildren love it just the same.",260,barbie
"It is huge, it<U+2019>s perfect, if you have a daughter you need to get her this. Omg it<U+2019>s every little girl<U+2019>s dream",261,barbie
"Daughter loves it!  Easy to assemble, and affordable alternative to a wooden Barbie house.  It has survived hours of play and torture!",262,barbie
My daughter loved it. Thanks,263,barbie
Easy assembly and very cute,264,barbie
"My grand daughter LOVED this, it's a very nice house",265,barbie
Product arrived new and in excellent condition.  It is a big house!!  It has provided lots of fun for the kids :),266,barbie
"Taken out of original box and dumped into plain brown box, looked less expensive but lots of tax was added on..... poor packaging very disappointed will take months to put together hoping pieces are all there there are millions and not organized so I won<U+2019>t know until last min",267,barbie
"My 5 year old loved it and its so easy to assemble, very high quality and full of fun things inside.",268,barbie
My daughter's favorite toy.  She will play for hours.  The house is interactive and fun.  Hours of imagination and play are spent on this toy.  The Barbie car fits perfectly in the garage.,269,barbie
"There's no substitute! At least not for me! My eight-year-old daughter is ecstatic over her new Dreamhouse, which is the same design my sister and I owned 40 years ago.  Easy to assemble.  It snaps together without the worry that a firm ""snap"" is going to crack/break the plastic.  Lots of really cute pieces included like the chandelier and swags, soaking bathtub, a closet with hangers!  Its a great piece that will be a big part of my kiddo's memories of playtime and imagination.",270,barbie
"My daughter loves her Barbie dreamhouse.  lol m only giving it four stars because for the price it is cheap plastic, the elevator already came off.  But she loves it and thats all that matters.",271,barbie
My granddaughter loves her Barbie house,272,barbie
"bought last Christmas. Its a pain to put together, but its pretty cool and my daughter still plays with it.",273,barbie
"The perfect gift from Santa!!!  Need I say more, it was well received!!!",274,barbie
loved it,275,barbie
"I have left this in the box so I hope everything is there. It is a Christmas present so that is why I have not opened it, however it came fast. Thank you",276,barbie
This was for my special needs Great grand daughter who turned 10 yrs old and begged for a Barbie Dreamhouse  her family could not afford it so  her aunt and I ordered it for a surprise she cried with joy when she walked into her bedroom and saw it all set up she says it was a gift from Heaven. This was worth every penny 10 xs over. Thank you from our hearts,277,barbie
"This thing is HUGE! While it is big, it's pretty hard to put together. It has held up but the elevator gives a lot of trouble going up and down and you have to manually help it up vs using the string. The garage door also gives a lot of trouble so we just leave it up or down for a while.",278,barbie
It was advertised as used but in excellent condition and it was! Like new and only about 2/3 of the cost of new. A very good buy.,279,barbie
"Your daughter will love this, note to the wise, its cheap plastic like everything now days, but my daughter loves it and thats what matters",280,barbie
Just what my daughter wanted and man it's a big house lol thank you very good business :),281,barbie
My garage door keeps jamming or the level falls off from the struggle. Is this supposed to be happening? Not good if my 3 year old has to tell me she needs help opening or fixing it. Please reply when possible. In pic shows where it gets jammed/stuck...,282,barbie
My daughter loves her barbie dream house. The only downside is the elevator can get off track and you have to mess with the rope inside. Other than that it is a very sturdy and well built house with lots of things for your child and their barbies to enjoy!,283,barbie
My granddaughter absolutely loves this!,284,barbie
girls loved it,285,barbie
Again the package I received was not to bad but of course one of the pieces were broken again and missing stickers and bedding to the Barbie house <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F> And more things next time I just might go pay the extra dollar that I was saving and buy it at the store lol,286,barbie
"great deal, but received an open box - probably someone returned. But this was not mentioned in the listing.",287,barbie
I wish I had this Barbie Dreamhouse when I was little!  Purchased for our Grandaughters 4th birthday and she will LOVE it.  The house is taller than her and with so many well thought out details. Great instructions and it was very easy for my husband and I to put together. Even the stickers were simple. I did order it in the original barbie packaging and the box was delivered by UPS in not gift giving condition. Of course Amazon has excellent customer service. We decided it is better to put it together before gifting it than just giving her a dirty or plain brown box. I highly recommend this barbie house.,288,barbie
"When put together this house is great, the pieces fit together easily. The only downside was it came in a plain brown box with all the pieces loose inside,and when given as a gift there was no photo on the box to show what's inside. The ones for sale in Walmart had a printed box showing the finnished house.",289,barbie
Me gust<U+00F3> mucho la casa,290,barbie
"This was an EXCELLENT PURCHASE for my granddaughter!!!! It was a lot of pieces but they fit together and the instructions were clear and every part was included in the box.  The house is sturdy, the pieces snapped together perfectly, it was great quality, fun colors, fun accessoreis....the sink/toilet flushing, fish tank, barbeque sounds were amazing!!! REALLY CUTE TOUCH! The garage door worked great, the elevator worked great, the decals were a bright touch...so much included!  MAKE SOME ROOM, because it is big, but easily transferable from closet to playroom.  My granddaughter loves it...and THAT is all the confirmation I need!",291,barbie
Birthday girl was so happy and enjoyed putting this toy together. Easy to follow instructions.,292,barbie
Birthday present for my 6 year old and she absolutely loves it!,293,barbie
I got this for my daughters 6th birthday and it was beyond perfect. She is obsessed!!!! So many details!,294,barbie
Perfect dream house and made of good quality material . Perfect for my 5 year old granddaughter. So much fun.,295,barbie
My nieces dream come true. Warning this house is huge but every little girls dream. It fits the barbies perfectly and easy to build.,296,barbie
"My daughter loves her Barbie Dream house. Takes some time putting it together, but it's not super hard.",297,barbie
My four year old is obsessed with Barbies and the Barbie Dreamhouse was the perfect gift for her.  The house is sturdy and provides a great place for her to use her very detailed imagination!,298,barbie
My daughter absolutely loves this little house and plays with it still all the time!  Great quality and value!,299,barbie
she loves it,300,barbie
Easy to assemble and my daughter loved it!! They could package better...there was a main connecting tab broken upon receipt but doesn't seem to affect stability. Kind of spendy for a bunch of plastic....but....what ya gonna do?,301,barbie
"This arrived in a box from Amazon not a box from Mattel. The back wall was bent, the elevator is messed up, the garage door is bent, & many of the small pieces that was supposed to be included wasn't in the box. My granddaughter is so disappointed & so am I. It's a fairly expensive toy to be junk. It should be nice for the price of the dream house.",302,barbie
"Amazing & Awesome item.Many thanks for the seller, I like your way of dealing.You makes my daughter happy with your product.Once again thank you.",303,barbie
"Perfect for a little girl that loves Barbie and has a great imagination. I purchased it for my granddaughter last Christmas, 7 yrs old and she is playing with it right now as I am writing this review. She plays with it all the time.",304,barbie
6 Yr old Daughter Loves it!!!,305,barbie
Very time consuming to put together.,306,barbie
just as expected,307,barbie
For the $ the garage and elevator need to work better! Pretty sure the elevator broke the same day we set it up. Other than that my girls love it.,308,barbie
Very nice house,309,barbie
"No screws to deal with, perfectly easy assembly...took about an hour with my little one hopping around...quality is very good. Its bigger than my almost 4 year old and she loved playing with it all day.",310,barbie
great,311,barbie
My Granddaughter loves it!,312,barbie
This Barbie Dream house was purchased for my 51 year old niece and she fell in love with it. She has collected Barbie dolls since child hood.,313,barbie
My daughters absolutely love this! It's so big I was definitely hesitant but it's worth it. Not to bad of an assembly just takes about an hour,314,barbie
excellent product,315,barbie
Bellaaaaaaa.miy bella y tiene de todo..,316,barbie
The best money I ever spent. Going on two years now of non-stop fascination with this thing. Easy to put together. Priceless time spent with my granddaughter. <3,317,barbie
"My 4 year old daughter loves it. The problem is, the garage door falls off so often that we have decided to just leave it off since my daughter becomes very frustrated with it and I get tired of continually fixing it. There is a plastic key that you need to raise and lower the garage door but it's difficult to keep the door on it's track. It is easy to put together and instructions are clear. Lots of little accessories that I keep in a ziplock bag. There are limited places to store or use accessories. There are 3 light up cabinet accessories but you can only use 1 at a time since there is only 1 cabinet. You must choose between a bathroom sink, a fan or a fish aquarium to use at one time. For the money, I feel that there should be more battery operated accessories that the child can operate.",318,barbie
got this for Christmas 2016 and my daughter loved it!,319,barbie
"Best deal out there. It's beautiful, fully furnished,  super easy to put together (took me about 40 min) and very reasonably priced.",320,barbie
"I purchased this Barbie house for my 5 year old twin granddaughters for their birthday a month ago. We put it together last night for their July 24th birthday and several items have already broken. They literally played with the house for an hour. Is everything made so cheaply in today's world that a $165.00 toy starts to break before it has been used? The garage door will not stay on the house. When you try to open the garage door the ""key"" comes out and will not stay in place. One of the chandeliers immediately broke during assembly. The elevator gets stuck and 5 year olds can barely get the Barbie in the holder. The advertisements make it look like kids have a grill, fish tank, a fan and a sink when in reality the items have to be used separately next to the attached toilet. Apparently my ""return date"" is past. Now this Barbie house is $20.00 cheaper!! Buyers beware!!! This Barbie house is cheaply made and starts to fall apart before a child even has the opportunity to play with it.",321,barbie
nice gift.,322,barbie
The instructions were very easy to follow and I was able to put the house together in under 1 hour. All of the pieces were included. It is sturdy and my daughter absolutely LOVES it!,323,barbie
Birthday present for our granddaughter.  She is glued to this toy.,324,barbie
My niece lives it .,325,barbie
Our only issue was with the smooth functionality of the elevator.,326,barbie
Elevator is bent. Some of the parts had scuff marks on them. Expected better for the price of this thing.,327,barbie
My daughter loves it.,328,barbie
"This thing is big! I purchased as a birthday present for my daughter, but all kids (boys and girls) love playing with it. The elevator is a hit. Took an hour or so to put together, but the fun is endless. Only concern is the tiny little accessories that get scattered and become a choking hazard for little ones.",329,barbie
"Well worth it, my granddaughter is very happy with her dollhouse. This is one of the first toys that I've seen her really take care of. She loves how big it is and all the amenities that comes along with it. She is very happy it does so much. I love seeing that big smile on her face when she's playing with it. I'm the best grandma now, lol.  Thanks for the prompt delivery and great price for this item.",330,barbie
Got this for Christmas for our 3 year old girl. She loves it! The pink Barbie bug convertible fits perfect in the garage.,331,barbie
Came with a missing piece. Was very disappointed with the money we had spent and a piece was missing.,332,barbie
The game is beautiful and soundBut shipped lateMy daughters enjoyed it a lot,333,barbie
LOVE THIS! My daughter is one heaven!,334,barbie
my grand daughter loves it of course,335,barbie
Hermosa Casa.,336,barbie
"Wow. I bought this for my Granddaughter, she wanted one like her Aunts that she saw in my Attic , which is 20 twenty years old,and still In great shape ....So with the new one she wasn't quite sure she would like it because she wanted the old one , I must say it is absolutely her favorite Gift by Far. She's 6 years old and enjoys all the interactive features. Very well made and durable,and A Gift to last a lifetime",337,barbie
"Looked cute when we got it, but the refrigerator was cracked, a roof piece was missing and the elevator doesn't work.  Very disappointingUpdate:  I took the whole thing apart packed it up and exchanged it.  Set up the new one and the elevator still doesn't work.  I don't see how this can get 5 stars, when a main function doesn't work.",338,barbie
"A little flimsy, but overall a great product.  My daughter loves it!",339,barbie
Daughter likes it but too many little pieces. Over kill.,340,barbie
Santa brought this for my 3 year old daughter. She loves it especially the pool. It does fit her Barbie car nicely.,341,barbie
"My daughter was speechless.. Easy to assemble, but does take up space. Great buy",342,barbie
My daughter dream comes true.,343,barbie
"my niece loved it, it took a while to put together but all the pieces were there and it came out looking like the picture so yay",344,barbie
Good and fantastic product thank you,345,barbie
"The doll house was assembled correctly as per instructions, but after a few weeks of light usage the garage door keeps falling off, and the elevator string and plastic attachments broke.This occurred with  light usage",346,barbie
Great product and right on time!,347,barbie
Good product,348,barbie
Will be a 6 year old birthday gift in July!,349,barbie
Elevator sort of sucks but otherwise she loves it.,350,barbie
Grand daughter loves it.  It takes a little skill and time to construct it is olver 3 feet tall,351,barbie
"I bought this for my daughter's birthday.  I wrapped it and didn't have her open it until it was past the return date.  It is missing the couch, toilet, vanity, sink, fan, fish tank, and breakfast tray.",352,barbie
My daughter was extremely happy when she woke up on her birthday to this. Very easy to put together. Came with all pieces. Very satisfied. Thank you.,353,barbie
"this dollhouse is amazing my daughter loves it!, we are both enjoying it together every thing works no problems what soever!",354,barbie
Excellent,355,barbie
"got this for a birthday gift for one granddaughter. her and sister love playing.  taller then the little one, she's 3",356,barbie
Not really worth the price. But nice product,357,barbie
"Some work to put together, but is great product!",358,barbie
"My daughter loves it so much! Pink , fab , fun... she likes every part of it! It's not available in our country (Philippines) so she had to wait for 1 1/2 months for this. Her reaction upon seeing its box was priceless. It was all worth it! I'mAlso glad that everything's working and that there were no missing pieces.  Our princess is happy, and so we are more than happy!!",359,barbie
This product was received and when opened and started to.put together a large number of pieces are broken.  It appears that the box has been opened and taped closed.  I think you should replace the product and allow me to send back the broken pieces.,360,barbie
<U+0001F44D><U+0001F44D><U+0001F44D>,361,barbie
The house is great but two parts had rips in it when we bought it and the toilet was broken with two missing parts. This is bad because the toilet was supposed to make flushing sounds. It was unfortunate because the house has so many fun features. The house is great I just wasn't given a great product by the seller :(,362,barbie
Granddaughter loved this,363,barbie
My daughter loves this house.  Very happy with this purchase.,364,barbie
"Hence, some parts not fitting well like elevator, but love the flat screen TV built in for cell phone.",365,barbie
One of my favorite toys ever i got for my girls... love it,366,barbie
bought this for my daughter a year later she still is playing with it,367,barbie
Love it. My granddaughter cannot stop playing with it. She loves it.,368,barbie
she loved,369,barbie
"First time Barbie house buyer, I got the best house ever for my 10 years old daughter! She can play with all her barbies and kens, you can attached cell and play movie for her to watch with her dolls, Best Buy ever!! Easy to assemble.",370,barbie
We bought this for our 3 year old daughter and six months later it is still the centre piece of her play time. There's just so much you can do with it.,371,barbie
"Purchased for my granddaughter's 9th b-day, all parts were included which is not always the case.  Looks great and she loves it.",372,barbie
"Oh my!  What a Barbie house!  What a dream for a little girl who loves Barbie to have a house like this for her dolls!  It was everything I hoped for for our granddaughter's 5th birthday.It was simple to assemble, all the parts were there and easy to connect if you are patient.The working garage is very cute!  Make sure to buy a car!The greenhouse window/pool is adorable!The many accessories are too many to note!The spot for the working TV is just the best!  I happened to have an old iPhone languishing in my drawers - guess who's granddaughter has a working TV in her new Barbie house?  The girls were over the moon about that feature.The best birthday gift ever!",373,barbie
"I am a new barbie collector and obsessed with it and I really wanted a dream house but didn't know if to get the new hello barbie dream house or this one! And I have a answer for you! I really wanted the hello barbie dream house but This one just seemed more. Barbie like so I ended up getting this one instead! ( The Non Smart One) and I fell in love with it! Then shortly after my sister got my niece the hello barbie dream house and lets just say ,  my niece still go's completely insane for my dream house! For starters, The HBDH. Is way much smaller then this original one . This one has 3 floors, stands tall at 4Ft. Tall and 3FT. Wide. The HBDH is just a simple 2 story house, and it just looks way much smaller then the original dream house.I can't do too much comparison cause I haven't had a full experience with the hello barbie dream house but all I know is , I hear a Lot of ""ERROR CODE 51, I can not help you at this time"" lolAnd also I just love the classic barbie. I don't need all this technology and hello and wifi and automatic stairs lol this one is just fine! I absolutely love it!(Also disclaimer, the LED lights where installed by me. They where not included with the house! Just to add a little more , realistic feel to it!)",374,barbie
Very pleased!,375,barbie
Very cute~~!!!!!,376,barbie
Don't know how the grandkids will play with this but put it together and waiting until May 8th to give.  One of the corner pieces that connect the 2 floors together was broken in travel but husband able to glue it together and continue assembly.  Lots of assembly but cute once all together,377,barbie
It's great.,378,barbie
my daughter loves it and its almost taller than her,379,barbie
Easy to assemble.  Granddaughters love it,380,barbie
She loved it!!,381,barbie
very satisfied,382,barbie
"Lots of detail, but very flimsy. Kids love it, but not worth the price. It won't be a lasting toy.",383,barbie
Easy to put together. My kids love it.,384,barbie
Grand daughter loves it,385,barbie
"90% of the the women I know have said that at one point they wanted the Barbie Dreamhouse and so I made sure my daughter got it when she asked for it (she rarely asks for anything). She loved it. It was the only thing she asked for, for her Birthday. The only hiccup I've run into so far is the elevator comes off its track sometimes. When that happens I need to pop out two screws and run the cord that acts as the lift mechanism back into its respective gears. Outside of that she's never had a complaint and plays with it every day. It's one of those things yknow.My only other issue is I'd swear I selected the Plain Brown Box delivery option so she wasn't aware of what I was bringing into the house, and instead got the (albeit awesome) super flashy Barbie box. It was a bit crazy making her vanish for 5 minutes while I dragged it downstairs so she could be surprised.",386,barbie
"So much easier to put together than kid kraft and has stayed togetherI was worried my 4 yr yr old would distroy the garage or elevator. But, it's still intact! She loves it. It's very impressiveBest part is it only took me 15 minutes xmas eve to put togetherComes with lots of fun accessories",387,barbie
I bought it as a Christmas gift for my 7 year old niece and ordered it to be shipped to Japan just a few days before Christmas. I thought that she would receive it around New Years's day.  The gift arrived on Christmas Eve. My niece was so thrilled when she saw the Dreamhouse on Christmas Day!,388,barbie
Charitable gift.  I'm sure she's loving it.,389,barbie
My four year old loved it.  I think it's quite overpriced though.,390,barbie
"Your little princess will love this! You? Not so much..  I say that jokingly having had to put it together.  It comes in a thousand pieces, but the first two floors come together already. There is a very detailed step-by-step poster that you get in the Box. While the instructions are not written, they are pictured, and easy to follow if you go step by step.  I also looked on YouTube and watched a quick video of someone else putting it together which really helped me putting this together.  The directions seemed to make sense after I watched the YouTube video.  It did take me  two hours to put it together, and that includes putting all of the little toothbrushes, ovenware and table settings, and stickers on.  It has the sounds of a flushable toilet (too cute) , it has a fan that works, a sink with running water sounds and tooth brushing sounds, as well as an aquarium that turns.  However you cannot use all three at the same time as they all use the same interchangeable base.  Our granddaughter has spent countless hours playing with her Barbie Dream House.  She keeps her Barbie boat in the garage, and she enjoys having her Barbies go up and down the elevator.  So if there is any Saving Grace, the hours that you spent putting it together will be well worth it since there are many many many more hours of playtime.  I hope you found this review helpful",391,barbie
My four year old loved the house the moment it was set-up. We are satisfied with the product.,392,barbie
"Easy to put together. Garage door sticks a little, elevator  sticks a little, & the pool falls off the side.",393,barbie
Great dollhouse. Comes with all the accessories needed for hours of pretend play. Very sturdy.,394,barbie
"We bought this for our daughter for Christmas. This is the only thing she asked for and as soon as she saw it we knew it was the right choice. The packaging came in the original box with a shipping label on it, which was fine since it delivered while our little girl was at school. It did need to be put together and is large so leave time for assembly if you want to surprise them with it together. 3 months later and she still plays with it every day. She even puts our mini yorkie in it to play. It is sturdy and we'll built and a perfect gift for any child who loves to play Barbie or dolls.",395,barbie
"This rating is on behalf of my niece who was determined that I purchase this Barbie Dreamhouse.  She absolutely loves it and plays with it everyday.  She also persuades me to play along with her some days.  All in all from the smile it puts on her fact, it was well worth the purchase.",396,barbie
Granddaughter absolutely loves this. Don't do get the batteries.,397,barbie
Bought it for my 11 yr old daughter and she loved it.  It was delivered on time and all the parts in tact.,398,barbie
Provides entertainment for hours for my 5 year old. Great toy!,399,barbie
the kid loves it which was the point. exactly as advertised but less expensive than at the store and shipped to your door. how can you beat that?,400,barbie
Missing the entire bathroom wall piece. Several accessory bags opened. I think this was used because a few accessories had the stickers already on.  Very disappointed since this was a birthday gift for my grand daughter.,401,barbie
Very good,402,barbie
"This was a Christmas present to my girls, a year later this thing has held up and they still play with it and it has survived abuse from destructive neighbors. Assembly requires a little patience and some real estate to lay everything out, but it is not difficult and completely plug and play.",403,barbie
My girls love it! I loved the price!,404,barbie
"Easy to put together. I would say it took an hour maybe a bit more to get it all together and stickered. Everything works great! Lots of small pieces with it for play like the forks and spoons, etc. I anticipate they will be lost before long. Our 4 year old loves it!",405,barbie
Nice my niece  loved it.,406,barbie
Exactly as described. Easy to assemble.,407,barbie
Pieces were broken on delivery. Elevator broken. Garage door broken. Awful purchase. C,408,barbie
"Was very disappointed with this. The dolls heads cannot go through the door ways. Doorways too low. The toilet, fan and fish tank all have to share the same base as the toilet. The elevator string was broke when we received item. It is broke again. The garage door breaks every time you open it not to mention you have to use a key to use it. The whole house platforms are way to narrow that you cannot play in the space. Wish I would of never bought it for my Granddaughter that was so excited when she saw the pictures of it and that is all she wanted for Christmas.",409,barbie
I purchased two of these.  The one we put together was a little girls dream and all the older ladies wanted one also.  Unfortunately it was given away by our granddaughter's mother and we no longer have it. The second one was returned due to privacy issues.,410,barbie
It came broken! Can't return it it was her big xmas gift. Had to fix it before assembling.,411,barbie
My 6 year old LOVES it.  It's huge!,412,barbie
Good,413,barbie
ProsKeeps my daughters entertainedLots of variety to the houseSound effects are awesome!ConsChallenging when putting together (for me),414,barbie
Bought as a gift and our 11 yr old is very pleased. Thank you,415,barbie
Great job zon!,416,barbie
My daughter was soooo excited to get this for her 5th Birthday!!!  Was not that difficult to assemble!!,417,barbie
Really love this Barbie Dreamhouse. Little disappointed that the elevator broke after a few days. Quality could be better.,418,barbie
"Very easy to put together, thankfully. My 4 yr old loves it.",419,barbie
Daughters love it. Took me about an hour to assemble. Directions are pretty clear. Surprisingly stable and secure. Lots of fun for the price. Came well packaged. Easy to open with decent packing for protection.,420,barbie
"Adorable house, elevator broke the same day we set it up, but cute otherwise",421,barbie
Arrived on time and as advertised. A gift for grand-daughter,422,barbie
"It came in a insecure large brown box that could have easily lose any parts. The card box should be more sturdy and it would have been nice if there was front cover because it was just plain cardboard. I didn't know what it was when it shipped to my home until I opened it and all those parts came out like a can of work. On the other hand, the dream house was put together without any hassle and I am thankful all the parts were there despite the cardbox was not completely closed. My daughter loves her Barbie house.",423,barbie
My granddaughter loved it she's 5 years old and I'm sure she'll play with it for another 5 years. I loved the fact that it was easy to assemble and that everything was in the box. Thank you so much,424,barbie
Grandkids love it.,425,barbie
"love it ...hours of playtime for my daughter, easy to assemble. Perfect for a 4-7 year old",426,barbie
Our 4 year old granddaughter was thrilled with the Barbie Dreamhouse even if it was taller than her! Too bad they don't make a smaller bendable Barbie doll that could sit on those small chairs and couch as the regular Barbie doll doesn't bend or fit them. There was nothing wrong with the item at the good/used price we paid & worth it for the entertainment it has given our granddaughter.,427,barbie
Had several broken pieces.,428,barbie
"You pay for the name, not the quality.  We have never purchased these big Barbie items for our girls because the quality is terrible.  Our youngest wanted this so bad for Christmas, so we caved.  Very flimsy and cheap plastic pieces.  Three parts were broken.  We glued them back together and our daughter is enjoying it.  Our other children wanted big items from American Girl.  Those pieces were worth every penny, nicely made, heavy duty products.",429,barbie
Super cute! My 5 year old loves it! So many little details! Love it!,430,barbie
perfect for our 5 year old grandaughter.,431,barbie
Hours of fun for my girls.  Great for ages 4 -10. elevator breaka off easily...But rest of it is awesome.,432,barbie
"Our daughter loves it, didn't take too long to set up it snaps together. Set aside time to sticker everything",433,barbie
NYCE,434,barbie
It came in a ton of pieces but was easy to put together. My daughter loves it and plays with it often. Well.worth the money.,435,barbie
easy to put together and grand daughters love,436,barbie
Perfect gift for my god daughter. She loves it. It comes with lots of stuff.,437,barbie
"Funny story. This thing magically showed up on my doorstep one day. I have no idea how it got ordered. My and wife and didn't order it. My daughter is 3 so I know she didn't order it. It was paid for using my card so it's wasn't free.  I have a few Amazon Echos around my house so I'm guessing it may have been ordered from a TV commercial playing for my TV or something. My daughter can barely get Alexa's attention on a good day so I highly doubt she ordered it. Anyways, it arrived in August and Amazon was nice enough to discount it for me since it was a little overpriced. We ended up just keeping it for my daughter and we held it until Christmas. I still don't know how this thing got ordered. It wasn't even in my shopping cart or wish list.As far as the Dreamhouse itself, my daughter loves it. People told me that putting it together would be daunting task but it wasn't that bad. It did get a little tedious towards the end though with all the small pieces like the chandelier and other trinkets. But overall I think it was worth keeping.The only 2 issues we've had was that my daughter had problems operating the garage door since it came off the track once or twice. The other issue is that it's very limited with the type of phone you can fit into the flat panel TV holder. They could have made it bigger since modern phones are way bigger than they used to be. That's a small issue but it could have easily been addressed.",438,barbie
