Review,DocID,title
The home button stopped working which has never happened on the last 8 iPhones I have had. Took it for repair and found out that the iPhone is entirely refurbished and does not have any Apple genuine parts at all. This is a rip off. When I bought the phone the description was it was an Apple iPhone factory unlocked and even the serial number of phone has been imitated. I need my money back!!,227,iphone
"The battery is not good enough, the low battery comes to fast I can<U+2019>t even use it during the day without plugging in it.",228,iphone
"The phone looks great on the outside and it came in the mail quickly. Though, I don't know why but the battery only lasts for two to three hours which is unfortunate because I don't have the resources to be charging it throughout the day. To last most of the day I have to have the brightness down all the way and put it on airplane mode! This is so inconvenient because my job requires me to check my emails throughout the day. This means I have to buy a new phone, I am very disappointed in this product.",229,iphone
"Not unlocked as described, locked for AT&T sim only.  No charger and headphones in the box either. Very sad that amazon entertains sellers of this kind.",230,iphone
it work 3 months thn it get broken,231,iphone
arrived in good condition,232,iphone
"I couldn't charge it after one month using it, even though I tried more than 20 wires. I took this phone to Apple store, and was told it seemed that the phone was opened and potentially something was switched, affecting the internal circuit, which would be the only logic reason for its inability to charge.Since the Apple store is not supposed to open up the phone and help me fix it, most annoying thing was that according to the system of Apple, this phone was originally purchased way early than I purchased it from this seller. So the Apple store is not able to switch a new phone for me. So I am stuck, and ended spending more than $400 for a phone that I can't even turn on.I would NEVER buy anything from this seller or any non-Apple official store if I ever want an iPhone again or any  related product. I suggest you do the same.",233,iphone
Was not correctly unlocked and currently cannot connect to any phone provider but other than that shipment arrived early and functions of the phone is 100%. But sadly can't use it <U+0001F614>,234,iphone
good service good shipping service but the had more scratches than described and battery was almost out of life cycle,235,iphone
<U+0131> cant use this item in turkey and also <U+0131>ts not new <U+0131>ts used. you have to reach me <U+0131> am gonna give you to the court.,236,iphone
I am very pleased with my iPhone 6,237,iphone
"when I took it to service, I was shocked to hear from applecare that this phone had been activated 1.5 years before my date of purchase.I purchased it as a brand new one but it was not new. so be aware.",238,iphone
"The battery doesn't work, beisdes that, the charger is broke and it's NOT unlocked as it said",239,iphone
"Somethings wrong here.  This is supposed to be the same as any other iPhone 6.  However, the screen goes black with polarized glasses in the normal vertical position so I can<U+2019>t view the maps in my car unless I turn it sideways.  This does not happen with my work iPhone 6.  My work iPhone can rotate 360 degrees and still be viewed with polarized glasses In any position.  Not so with this phone.  The battery also lasts about 1/3 shorter and the cell reception side by side with my work iPhone is a bar to 2 bars less.  I struggle getting cell reception in a lot of places.  I<U+2019>ve confirmed it is an Apple phone and not a knockoff.",240,iphone
"Bought this phone in March of this year. THOUGHT it was new. As of yesterday, the phone is DEAD! Gone. So is the money we spent on it. Had to replace with a brand new phone. Found out it was sold originally in 2014 and was out of warranty. Will never buy a phone from here again.",241,iphone
Defective front camera,242,iphone
"Originally bought the phone from this seller in November 2016 however, it did not work properly (would not stay charged and died within a few minutes of being off the charger). Thought it was just a random bad phone as those things happen sometimes. Returned the phone and received a full refund. Bought another phone from the same seller in December 2016 because it was the only one that stated the phone was new in the description. The new phone randomly quit working in August 2017. Screen just went black one day. When it was taken apart to see if it could be fixed it was missing a bunch of screws. Other screws were rattling around in the phone! It was obviously a very bad refurbish job and the phone was most definitely NOT new. Phone was unable to be fixed.",243,iphone
if it have all,244,iphone
The telephone set. Constantly low battery. In a call the charge was lowered,245,iphone
Delighted with the product.... Although I was very hesitant to buy earlier but the decision was good,246,iphone
"My phones software crashed. It now has no warranty. As per repair shop, it would take me another  $200 to repair it excluding the Labour charge",247,iphone
My iPhone is getting very hot  I have no idea why this is happening,248,iphone
"I went to Apple store today, I type in series number the phone is a faked one.",249,iphone
"So i Got this Iphone on May 20th of this year and i started using it right away now at first the phone was fine not showing any signs of problems. Now had i left my review at that point this would have been a 5 star Rating however using the phone for 4 Months all of a sudden my ""unlocked Phone"" refuses to accept any Carrier. Just says ""No Service"".Now im not one to leave neagtive reviews usually but spending that kind of money, im expecting to have use of the phone for at the very least one year before i anticipate problems of any nature. I had tried through amazon to reach the seller but have had no communication from them so dissapointed, I regret to inform all that i wasted $300.",250,iphone
The product is very goood but sometimes the touch does not work 100% as they said.,251,iphone
the NEW iPhone 6 does not turn on at all.,252,iphone
Bad Experience,253,iphone
The iPhone last a month then it went black... haven't get a response from the seller,254,iphone
like it,255,iphone
"DO NOT BUY FROM THIS PROVIDER. I had this phone for one week, had it serviced, and couldn't stand it anymore. It had a motherboard issue where the flex cable attached, so the wifi, GPS, and bluetooth all would not work. After a few days it would also drop off of my cell provider as well.",256,iphone
"We're very happy with this purchase.  It came quickly, works perfectly, and looked almost like new.",257,iphone
I bought an Apple IPhone 6s new from factory on April 2017. The phone worked fine for almost 3 month (it was in the box for 2 months) after that a problem with the signal / reception came. It was not  able to find the network. I asked the seller for changing it or for repair it. I never had a positive response. They say it was out of warranty. I check on the web Apple has up to 2 years warranty on some areas.,258,iphone
After having this phone for several months the touch became funky on it. I have taken it to several shops in which they inspected it and couldn't figure out what exactly was wrong with it. I had them replace the screen and it would still work only every now and then. Most of the time it wouldn't work at all. They finally figured out that the chip in the phone responsible for the  touch was malfunctioning. They told me that this could not be fixed as it had to be microscopically repaired or replaced. I am guessing that buying a certified refurbished cell phone leaves nothing certified adequately.,259,iphone
My battery started having issues a few months into using it. The phone turns off a couple of times a day even when the battery is fully charged. I took it into an apple store and was told that the battery is not the original and the phone might not be a new one. I was duped by the seller.,260,iphone
"It doesn't work.I bought this phone 3 months ago, and it started to fail. This phone does not capture the signal from the telephone line, soit's no good at all, I can't make calls, or send texts. It is a fraud and I can't ask for a refund or another cellphone. It is not fair that you pay for a product that it is not what they ofer. You should attend this complaints, it is not fair!",261,iphone
"iPhone's volume was broken, others people can't hear whoen i talk back to them",262,iphone
"I love this iPhone, it<U+2019>s simply wonderful!",263,iphone
Best cellphone so far. I was an android guy but after trying this....,264,iphone
many scratches and with a large green dot on the screen,265,iphone
"works ok, but the battery<U+200B> is not very good",266,iphone
Excellent,267,iphone
Great Product!,268,iphone
"nice product, battery is the weak point of iphone.",269,iphone
"Awful, the phone is malfunctioning, keep saying no service and is always reconnecting",270,iphone
"Very satisfied, great phone for the price.",271,iphone
Please don buy it the product is bad I just it from my daughter is not working less then 90 is shut down completely 0,272,iphone
"Phone is just as advertised. However, I cannot turn off the camera shutter sound. Very annoying.",273,iphone
"nice job people, shipping took a while but nice product",274,iphone
"Help me contact the seller of this phone that i purchased on may 1,207. My phone wasnt working anymore. Pls help me.",275,iphone
"Makes so much background now when calling or receiving calls.Could be unbearable some times. Seems to have technical problems, i have carefully isolated the problem to ensure it's the phone and not the network",276,iphone
this has been a great phone,277,iphone
"Product sold as new. Apple in Brazil said first used in 2015. After less than two months use, battery bulging, volume button stuck and various software glitches. They offer 20% restocking charge to return.",278,iphone
Excellent Condition! Thanks,279,iphone
It matched the description given,280,iphone
Phone was returned as many functions did not work.,281,iphone
My son has been using the phone for a few months now and we have had no issues at all.,282,iphone
It wasn't for me. But i will say that the real owner didn't had complains about it.,283,iphone
best,284,iphone
I love this phone,285,iphone
Very good mobile phone.,286,iphone
This phone is unusable as it arrived with no serial number.  The seller pretends to be nice but never resolves the issue and keeps your money.,287,iphone
Excelente,288,iphone
Battery was defective. Gps not working properly,289,iphone
Very happy with purchase,290,iphone
"I had an unexpected issue with my phone, which stopped working after 4 months. I made contact and they quickly replied, giving me clear directions to return the product.As ensured by them I got a new phone at home in less than a week.So, I came here to say thank you. I really appreciated it.Love it.",291,iphone
Good,292,iphone
Muy bien,293,iphone
"although the product generally works quite well, I can not give a higher score because when I buy it did not say it was rebuilt, and it is recast, since when I receive a call I have to put it on the speaker so that I can listen and that way the other person I hear with difficulty what I say.",294,iphone
good product.,295,iphone
"Off brand, tampered with. Had to return, do not buy.",296,iphone
This phone was said to be new.  We had trouble with the battery and took it to the Apple Store.  They noticed that the glass was not flush and suspected it had been tampered with.  Also noticed that the camera(rear) did not have the glass protecter.  We replaced the glass cover and the battery.  They told us that there were loose screws inside the phone.  Now the camera is fuzzy....  don't buy from this seller!!,297,iphone
very good<U+FF01>I love this one<U+FF01>,298,iphone
"Phone works great, everything is good. No problems with the phone.",299,iphone
"Received the phone in a plan white box,the battery was dead when I received it and took more than an hour to finally switch on.battery does not last and the screen is lifting on the sides.",300,iphone
It didn<U+2019>t last for 6months it had many issues right from screen to everything. I wouldn<U+2019>t suggest this,301,iphone
"I BOUGHT A IPHONE (PHONE 6,MM,16GB,SLVR) THAT WAS SUPPOSED TO BE NEW AND THE DEVICE WAS TOTALLY MODIFIED. After checking the internal parts, several unauthorized modifications were found. There are missing screws, unauthorized seals and marks. Apple will not be able to replace it my device, since it was highly modified internally.",302,iphone
"It came in time and the cellphone was evidently new, but the little glass that covers the camera fell off after a few days of very little use, i dont understand how that happened because this smartphones are built to harsh use.",303,iphone
worked for 2 month and died..... I want my money back....,304,iphone
The iPhone that a I received doesn<U+2019>t working ( No service) he not connected to GSM,305,iphone
great so far,306,iphone
"I bought color space gray, received white color",307,iphone
"It has several issues. I sent it to Venezuela and they are having trouble finding an authorized repair shop. The battery got hot and leaked inside the phone, it takes pictures on it's own, the volume control is whacko and it turns off by it's self. Definitely would not recommend this phone.",308,iphone
"Honestly I've been wanting an iPhone for a long time because I've been using android all my life. So I did some research and decide to buy the 6/6s. I thought gold was a good color and the price was pretty good too. It came in 4 days and totaled up to $229. I bought it from DEALFISHER!!! Y'all need to buy it from them!!! My phone came practically Brand New! It was in amazing condition! No scratches and it comes with a charger too. I'm so happy and satisfied with my purchase so I had to come out and represent them for giving me such a beautiful gift. I can Ft people play games, I stay losing but that's not the point lol. But thank you so much DEALFISHER!!!!",309,iphone
"Hi Good Morning , Battery Runs Down Easily , I Think I Got A Refurbished Phone Instead Of A New One And I  Ordered A Brand New Iphone 6 ..",310,iphone
Really good. Congratulations.,311,iphone
"Product was not a real IPhone device. Told by Apple employee that iPhone alone with iPhone box was not REAL!!! I'm pissed off that I spent 350 for a fake phone!!! I feel  violated !!! I work hard for my money and this was a gift for my son! My son wants to keep it cuz he just wants an iPhone so bad, but it's going back!!!",312,iphone
"Product did not work, a technician determined it was not unlocked (contrary to description) and it was in fact used! Looked new only on the outside. However, seller agreed to accept the product back and refunded me (even though the formal return period had lapsed.",313,iphone
I have to send it back for a replacement. The speaker does not work so it can't be used for phone calls,314,iphone
Phone overheated and died within 6months. Buyer Beware i would not buy from this seller.,315,iphone
phone was defective,316,iphone
"I was lucky to get such a great deal on this brand new iPhone with sooo much space.  It has worked well so far this year, no problems (other than me not knowing how to figure out how to use everything on it).  It was unlocked as promised; no hassle getting continued service with my Cricket provider with a new SIM card.  I would trust the same seller I had again.  (Not all plainly disclose as to whether it is brand new or refurbished.  The particular seller for my purchase made it easier to see.)",317,iphone
Very good!,318,iphone
Works great and my daughter loves it.,319,iphone
Fake,320,iphone
Has given great service with heavy use for 15 months so far.,321,iphone
"The battery is very bad wasn't stay long , when the battery power is come 40% or bellow the phone is Going to be shutdown , some things wrong with battery ! Just wondering can I still return my phone ?",322,iphone
Excellent phone,323,iphone
PHONE DOES NOT WORK,324,iphone
"I'm giving this phone a poor review, because people can't hear me when I talk on it. Apparently I break in and out. Also, my signal is way worse in general than on my previous 5s. I got a new SIM card, and that doesn't improve it at all. I've been traveling, so I missed the return window, and am very bummed!",325,iphone
Great phone!! Good price!,326,iphone
"Everything OK, but the charger does not work!",327,iphone
The screen has malfunctioned after only 2 months. The screen is flickering. We have tried to update / reset all software.,328,iphone
cable came and does not work. cell phone is right.,329,iphone
Got my phone today it works awesome no scratches nothing love it!! Thanks cellular everything!!,330,iphone
I got just what i needed and what i was looking for.,331,iphone
Muy bueno.,332,iphone
"As promised the product has everything as mentioned in description, my dad is happy with phone.",333,iphone
Exactly what I East looking for,334,iphone
Bought back on december as a present and still running good. A good product indeed. No complaints.,335,iphone
"The cosmetic condition is very good but it comes with a failure, the wifi doesn't  work, Its very bad for me.",336,iphone
Great product. Happy with everytghing with the exception of battery life.,337,iphone
Excelente,338,iphone
Took phone to Apple for a diagnostics and all parts were genuine Apple parts and in good working order. Thank you!,339,iphone
The worst experience in my whole life.I found box full of playdaugh.I will never do it again,340,iphone
"The Item itself is great,But what can You expect when you receive a 3 year USED phone,",341,iphone
"...the product was for my girlfriend in Kabul, Afghanistan.  It did not work at all when it got there ...BUT ...the product seller has agreed to make it right when she gets back to the United States in November..I will keep you posted..",342,iphone
"Phone was advertised as new and unlocked. Phone,as received, was not new(loose screen) and it was locked",343,iphone
"Terrible phone, after 6 months of use the battery dies at 80% charged. You charge it back up to 100% and it'll die at 80% when it gets down to it. Not worth the money I spent on this phone just to die on me in 6 months.",344,iphone
stopped working after a few weeks. completely shut down and wouldn't turn back on,345,iphone
very good article I recommend it,346,iphone
excellent,347,iphone
"great product, excellent service and fast delivery........Thanks",348,iphone
Excellent,349,iphone
So far everything is working great. I was able to easily move my SIM from my iPhone 5S to the new phone and access my T-Mobile account. There's a micro scratch on the screen but it's very minor - I'd agree with their description as listed.,350,iphone
I .C  Messed up in a week,351,iphone
"After 4 months, the phone has stopped working completely and doesn't turn on.",352,iphone
"It arrived on time and works perfectly. I'm using it in Argentina! Only has a few scratches but common of the normal use. I've been using it since a month now, everything ok. I bought it from DealFisher",353,iphone
Nice iPhone. No scratches or dents. Would buy again,354,iphone
Great price. Arrived earlier than expected. Product was in Prestons condition. I amVery satisfied with my purchase.,355,iphone
great phone for every one no cracks perfect out of box mint condition iPhone.,356,iphone
"<U+00A0>This phone is a total waste of money and time after seven months from date of purchase the screen keeps blacking out and at time lines appear on the screen like the old black and white tv when tube was going out and the seller only gives 30days ,apple does not cover any thing so i am hanging dry 400 bucks gone apple is asking for 340 dollars so its not worth it am a very disappointed customer.",357,iphone
"My iPhone 6s was a Christmas gift from my parents. It serves its purpose; calls, texts, and social media apps, I am able to access this all from my phone. I am not a fan of Apple, personally finding that there are too many problems with its software. Every time there is an update, my phone slows down, and its battery life always seems to deteriorate. Should Apple fix these problems without having to purchase a new phone, then I will be one of their pleased customers. Until then, I will not be pleased or upset, but satisfied with what I was gifted.this is for a school assignment. please ignore.",358,iphone
"it does not say anywhere that this phone is refurbished, but when I went to the ATT store they said there was an aftermarket charging port and battery inside, which is why i was getting the message ""device not supported"" when using an Apple issued charger.",359,iphone
Iphone battery is not at all good.Battery is shutting down very quickly.Touch id is not working.,360,iphone
This iphone is not unlocked.,361,iphone
Really good...an awesome seller....,362,iphone
"I ordered this phone for just a month, but it not turn on anymore .",363,iphone
It worked perfectly & came as I expected when I purchased it .,364,iphone
It's battery was messed up & kept dying very quickly .,365,iphone
"Very neat condition, however the phone speaker is not loud, I had to put my calls on speaker if I want to hear my callers. I had to resort to using a Bluetooth headset with it.",366,iphone
I am very happy with this purchase the phone is working very well. and shipping very fast .,367,iphone
"Phone was a refurbished phone, but not advertised as such, that died within 4 months of use. It was taken to an Apple Store to verify that parts within the phone were, in fact third party parts that caused the phone to die.",368,iphone
"Hi, I have a problem with my phone that can not charge and I do not know what to do, and I have no other way",369,iphone
"It is litterally used one, and you can accept little scratches and screen problems(like water smear line? something like that). While you using it, you would not be conscious. Thus, entirely, satisfied.",370,iphone
This phone's battery does not work below 40%. Terrible product,371,iphone
Product couldn't be sold (according to Apple support). It didn't work.,372,iphone
"Could not get 4G LTE to work, Checked with AT&T several times to talk to multiple agents and with Apple but no JOY.Plus battery was very flaky. Sometimes it would hold a charge for almost a day and sometimes it wouldn't last 6 hours. Sometimes  it would say (for example) 70% battery and a few minutes later it would say 35%, then plug it in and immediately it would again show 70%.The seller of this certified reconditioned phone is trying hard to market iPhones at a reasonable price.  Dealfisher is ready to refund and gave me an extra credit for my trouble.I did purchase another iPhone from Dealfisher which I finally got to work. It also had a 4G LTE problem. Looked at the internet and found an answer that worked. Buy a another SIM card and turn cellular data on and off three times. Bingo!",373,iphone
Buen producto,374,iphone
"Great phone, as I was always hearing of an Apple learning curve. I do not know of any. Excellent cell phone so far.",375,iphone
Vino bloqueado,376,iphone
Great choice from me. Happy with the item,377,iphone
Not a real iPhone,378,iphone
sold completely modified iphone inside and water damage,379,iphone
"It had battery problems, the seller never answered my emails. Not recommended at all.",380,iphone
"Had to get an iPhone for my 91 year old mother because she has never had an Android. This one worked out great. If I were to do it again, I would get the refurbished one because it was so much cheaper than the new-off-the-shelf one. I didn't want to gamble on a refurb because my mother lives some distance from me and any problems would have been difficult to handle.",381,iphone
"the phone came with scratches, the battery can't hold 30 minutes, after 1000 pics the phone is freezing.",382,iphone
The iPhone is defective. It  shut down every 2 minutes. The battery run-down every second. The worse purchase I ever made online!,383,iphone
I bought this phone and I have sent email because this phone is not work. No one has reach out to me. I have been buy products from this company at this item really hurt me for spending this amount of money for a phone which is a dammy.,384,iphone
"I bought this iPhone as ""NEW"". Under the outer clear cover layer the white box was slightly SCRATCHED (?). On the bottom of the box was additional line of text added under the Apple product data. I took the iPhone to the Apple Store for a set-up and when technician opened the phone,he said that this phone was refurbished and some parts are not the original Apple' parts. I returned the phone back to Amazon.",385,iphone
have been use it for several month and like it.,386,iphone
We bought last year and by this time they are super slow and don't really work they were so bad do not buy,387,iphone
Its great to me but its my first too so i cant really comape it to other phones,388,iphone
It was returned as defective,389,iphone
The phone stopped working.Box not original from the phone.,390,iphone
This is not a new phone. It is refurbished. I cracked my screen after 3 months and went I went to the store to fix it they told me that the screen was already changed and it was not an original apple screen. I paid full price for a refurbished phone so I am upset. But the phone works fine.,391,iphone
Good,392,iphone
"This phone was fake, it never work I had to replace it at apple store for the real thing.",393,iphone
Product was great. Would purchase from them again!,394,iphone
Good good!!,395,iphone
"Phone was cracked and wouldn't charge after one day, no response to messages or calls. I know its a good company but I think they dropped the ball on me.",396,iphone
Good phone.. minor scratches on corners and charging points.,397,iphone
The screen was scratch. And on full charge battery died quickly. For that amount of money the phone should have been like new. I returned it back for a full refund.,398,iphone
Those phones no working . Not buy  it,399,iphone
Phone was as described,400,iphone
Got as described. I have been using since couple of years. No any problems.,401,iphone
"great phone for a really good price at Deal Fisher.Of course there is always some risk when buying refurbished (not new) items, and there are many negative reviews out there.However this iPhone looked only slightly used, i.e. it was accurately described, and battery life is also good (not new but also not too far from it).This is not a review for the iPhone 6 itself, as there are heaps of other reviews for it already, but all I can say is that it is still one of the best smart phones on the market overall (I did use an Android phone before, but then switched to Apple, as it ""just works"" better overall... (but some drawbacks still exists, namely not to be able to directly transfer e.g. MP3 files to it... I use the work around via Amazon music which also lets you download your own music on to the device, via cloud service.... it is a bit more complicated but ultimately it works).",402,iphone
I have to replace the battery in a few days after using it,403,iphone
the battery is bad and the screen was changed so it is not totally new,404,iphone
lasted less than 6 months.,405,iphone
When I ordered it I thought it was gone be terrible but it actually came wonderful very fast An great packing huge thumbs up,406,iphone
"I was deceived, i paied for a new iphone, but what i received was an old iphone.",407,iphone
The battery drain fast,408,iphone
"phone was great for the first few months, then the screen started separating from the phone and screws were loose on the inside of the phone and a couple actually fell out it appears. order brand new and it seems i got a horribly refurbished phone. gps and bluetooth also don't work.  cannot trust this company, extremely disappointed and would never buy from again or recommend to anyone.",409,iphone
Hi! This phone keep sticking all the time. ..the screen is unresponsive. Even i have the apple latest update.very disappointed i must say . first time i can say Amazon must to do better. Thinking about replacement or refund.,410,iphone
Nice phone! Didn't get any ear buds with it!,411,iphone
"On December 2016 I bought an Iphone 6, I did not realize (because it was written in small letters somewhere down in the product description) that the telephone was refurbished. Ok that was my bad, but last week I realize that the phone screen was lifting from the case (I have never let the phone dropped) I took it to the apple store and they told me the telephone was refurbished and there were some pieces missing like some screws, and the screen was lifting from the case because it was CHINESE  and not an original piece from apple.I am already upset because the telephone was not what I expected but in apple store told me that every telephone refurbished MUST be with original pieces and working perfectly. Also there is a problem with the charging pin so sometimes don<U+2019>t  get the charge  and it damages  the ORIGINAL  CABLES.WHO IS GOING TO RESPOND FOR THIS FRAUD????",412,iphone
Phone works good,413,iphone
I personally had a every every extremely bad experience They don't even deserve a rating for false advertising,414,iphone
"good phone, was 64gb unscratched when arrived and seemed in perfect condition. only complaint was after a few months the battery span continues to grow weaker at a rapid rate.havent had it for a year yet but battery life only last 4 hours. 8 if left untouched.",415,iphone
Phone was in excellent condition. Works Great!!!!,416,iphone
"very disapointed,phone was left outside on truck didnt get for two days never as worked correctly now screen is completly shot want come on or charge only had 30 days and now i cant return or get any help on this i mean 330, 00 just gone!!!",417,iphone
When arrived this product was excellent but two months after the screen does not work good,418,iphone
"Could not be more pleased. Five stars to ""deal fisher"". Product arrived on time and as described. Ordered 2 pieces. One of them looked like new, the other one had minor scratches in the back. More important the screens on both were perfectly clean and scratchless. Highly reccomend this sellerBoth units worked perfectly out of the box. All features and functions responsive as expected from an iphoneThanks deal fisher!!!!!",419,iphone
SOME SCRATCHES.... USED,420,iphone
"This phone that they sent was 100% refurbished, but do not tell you that. The Phone battery lasts 1-2 hours with minimum use. and 6 months after, my home button just decided to stop. I am a regular shopper on amazon, and this one has to be the worst purchase by far.",421,iphone
amazing !,422,iphone
This was a used phone. Did not say that on the information about the phone. Very upsetting.,423,iphone
"Be careful when buying from this dealer since there is no warranty not even Apple's typical one year warranty. If you are out of luck and the phone stopped working, Apple won't touch it, as happened to me. The dealer, which has not disclosed lack of warranty, would not respond either.",424,iphone
The iPhone 6 doesn't work. Didn't turn on i have to return the iPhone. I was very disappointed with the product never buy from this company again.,425,iphone
DO NOT BUY FROM THIS SELLER! I received the phone and it didn't even turn on. I've tried charging it for hours and it still hasn't worked . This is ridiculous... why would someone sell something that doesn't work? This was a waste of money and time.,426,iphone
I received the phone on time.  Isnt a bad buy.  However the usb used for charging peeled in no time had to get it replaced.  i find that the phone has power issues sometimes i would be at 20 percent and it would blank out really wasnt as impressive as the 4s,427,iphone
the main button broke within 2 weeks,428,iphone
Is good as I expect only battery  run out quickly,429,iphone
The phone does not work. It does not power up for more than 10 seconds. Its faulty!,430,iphone
Very Nice,431,iphone
Don't buy this product. My phone stopped working after 8-9 months and when I went to ape care they are saying it is seller locked. Please don't fall in trap looking at phone caption.,432,iphone
"I bought my phone 10 months ago, the first month the battery started working really bad, when I took it to the apple store they told me it had no guarantee, that it had expired (it was supposed to be new).  Than the camera lens protection just disappear, so now no camera, I took it to the apple store and they told me they do not repair it. So now I have a useless phone. I will never again by technology through Amazon, its the worst service I have ever experienced.",433,iphone
Very good experience,434,iphone
It is a wonderful item thank you,435,iphone
good product,436,iphone
I had a really good experience.,437,iphone
I bought this as a new phone.  Apple says it has multiple parts that were not Apple and refurbished. I got ripped off!!!,438,iphone
It came with a weird charger.,439,iphone
Nice phone,440,iphone
"This phone was awful.Within the first month the GPS stopped working. You couldn't use Waze without resetting the Location settings 5x or more, every single time you used it.Also, the ""myth"" about iphone6 bending is no myth. Also within the first month of having my i6 in the otterbox defender case, it got a nice curve to it.I will never , ever, everrrrrrr buy an apple product again after this. Nothing but modern trash.",441,iphone
seen better,442,iphone
"Excellent arrived as new, everything perfect",443,iphone
Excelent product !,444,iphone
"Like it, but the battery seems a little tired.",445,iphone
Phone did not work - would not respond to touch.  Tried the <U+200B>hard reset and would work for 1 x only.,446,iphone
i love it so much,447,iphone
"I'm very happy I got this, my phone broke and I quickly replaced it. The only thing i suggest doing if you buy one also get a new battery.",448,iphone
"Bought a New iPhone 6, 16 GB, Unlocked From Fiestacellphonestx. The phone seems to be new, but it's clearly repacked and the box, envelope with documents inside and plastic wraps on elements in not genuine (THATS FOR SURE).BUT, the PHONE does seem to be NEW and WORKS FINE as well as LOOKS GOOD. I hope it's not fake or refurbished, because I am going to keep it regardless to the downfalls described above. Overall POSITIVE feedback to the seller and the item.",449,iphone
its a scam . phone worked for 2 months and one fine day decided to stop working. took it to apple store and they returned saying its a fake apple iphone.,450,iphone
"It's really great, thanks <U+0001F62C><U+0001F62C>",451,iphone
Battery is not good and some scratches also have I don't expect like this from refurbished phone,452,iphone
i liked a lot,453,iphone
It's in new condition,454,iphone
"I bought my phone from phone sales direct again I must say they are the best, kind and they reply to every concern quickly, very professional, phone came as described",455,iphone
"The phone freezes, beginning on about the second day.  I am returning it to the vender.  I appreciate all of the guarantee info/paperwork, it will come in handy.",456,iphone
"Phone was in good shape physically. No scratches, arrived on time with everything included. However the battery is bad and phone dies in less that 30 mins after charge. Will have to purchase a new battery. I feel I'm being generous here with a 3-star rating.",457,iphone
"The screen stopped working in just about two months, and the antenna was damaged which now makes the signal reception very bad. Tried to return it but the customer service is bad.  I would not recommend buying this product from this seller.",458,iphone
Phone  can not call,459,iphone
"My Iphone 6 died after 3 months of use. I didn't drop it, but the display suddenly stopped responding and vertical lines appeared. The device was sold as new, but apple warranty expired many years ago.",460,iphone
"It is a very convenient phone that offers all utilities  you could possibly need , Perfect size and weight , fits well in your pocket , The only drawback is battery life which lasts approximately for around 26 hours .",461,iphone
its ok,462,iphone
I love this phone it defiantly met my expectations but. There was a problem with the ringer in which there will always be sounds on my phone. But who the hell cares I still love it.,463,iphone
"The phone looked fine and as if it was a good quality, but it had a horrible glitch where I couldn't actually use it without things jumping all over the place. I had to return it.",464,iphone
Didn't work. Had fake system components,465,iphone
iPhone was still locked under AT&T contract. Not a new iPhone and not unlocked.,466,iphone
can be better,467,iphone
Looked brand new when it arrived.  Easy to get it synched to my carrier.,468,iphone
Works great,469,iphone
We were very disappointed in this phone. When we got it it was bent & the battery would not hold a charge.,470,iphone
This phone is not an original apple product.This phone is refurbished and I could not be upgraded either use it with an us line.,471,iphone
defective item,472,iphone
Delivered on time and phone works perfect.,473,iphone
Great Product,474,iphone
Great cell phone,475,iphone
"This is not a ""new"" iPhone6, and possibly not a genuine iPhone all together.  It had no scratches and the packaging seemed legit. But right away I noticed that the screen protruded out with rough edges, which means the phone was either refurbished or not a genuine iPhone. The Apple store clerk I showed it to concurred, as did a couple of iPhone6 users whose phones I compared my device to.",476,iphone
Fake phone,477,iphone
I purchase the phone for 15 year old to my surprise he was very excited and I was satisfied with my purchase the phone look better than my iPhone I will purchase another iPhone from Amazon without any hesitation. Thank you<U+0001F917>,478,iphone
Perfect,479,iphone
Battery became useless in few month.. I keep getting messages from Verizon that phone is a fraud.,480,iphone
Great phone. No problems. Fast delivery.,481,iphone
I love it. Meets all my needs.,482,iphone
"I was very skeptical about ordering a used phone, but the shipping was fast and the product was in great condition as promised.It was an unlocked phone that I ended up using for straight talk (via their sim card option) and I have not had any issues with it since.Very happy with this purchase and and overall quality of the phone.It came in a protective casing with a display protector and charger. Would recommend this to anyone who wants to get out of buying a phone directly from the providers and rather wants to choose by having an unlocked phone.",483,iphone
works great. love it.,484,iphone
The phone was great for about 2 months before it stopped charging. The tip of the cable wiggles around inside the lightning port on the phone so it has to be finagled in order to get it charging. I've never dropped the phone and I've had it in a Spigen case since I got it. Of course the 2 month time frame was well beyond the return window so I've just been S.O.L this whole time with a phone that barely works.,485,iphone
"Do not Buy this item, It comes looking like a brand new product, the box to the device appearance, the charger, and the headphones. But none are apple genuine products. The phone itself was not a new phone. Please do no buy this product,",486,iphone
worked great FOR ABOUT A MONTH... THEN touch screen stopped responding - slowly at first then gradually worsened over time.  (Phone was kept in lifeproof case the entire time I had it)  Looked into getting the phone fixed by apple since warranty was up after 90 days.  Apple asked if the screen had ever been replaced to know which route to take in fixing the problem.  Contacted company and asked so I could take the correct steps in fixing the problem and all they would tell me was my warranty was up on this product - and wouldn't give any further information.,487,iphone
Phone I received was in excellent condition as promised and was worth the money I paid for it.,488,iphone
"I took my phone to the Apple store today because the screen was pulling away from the back.  Apple informed me that not only had my ""new"" phone been logged into before I purchased it, it was also not an authentic Apple product.  It is missing the serial number on the back of the phone and is from a third party. I want my $ back!!",489,iphone
"This phone was advertised as new and factory unlocked.  It was neither.  When I began to have screen issues two months after receiving it, we took it to an Apple store where they checked the serial number.  It had been purchased previously through Verizon and it was no longer under warranty.  This is a total ripoff.",490,iphone
